task,parcellation,seed,estimator,variant,input_set,target,is_leak_target,contains_subject_info,is_connectome_only,pearson,spearman,r2,n_eval,lift_over_bvdemo,lift_perm_p,residualized_pearson,config_hash,git_commit,balanced_acc
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogTotal,False,False,True,0.449754474332989,0.4482043756997851,0.1885121635640654,194.0,-0.0602991776344631,0.6746626686656672,0.2277249371817586,34417b40,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC,CogTotal,False,False,True,0.4235405964982378,0.433371869005318,0.1554102121874035,194.0,-0.0865130554692144,0.9300349825087456,0.2129886855695734,5c315234,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC,CogTotal,False,False,True,0.3123456849361641,0.3018296350357127,0.0889103629250787,194.0,-0.197707967031288,1.0,0.0376857723830308,746ad3db,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogTotal,False,True,False,0.4967593182162167,0.4900151631193526,0.2328500010688931,194.0,-0.0132943337512355,0.2673663168415792,0.2490534014628581,3200dacd,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogTotal,False,True,False,0.3993497623896782,0.3855703827828486,0.1296243925706738,194.0,-0.110703889577774,0.9995002498750624,0.0306036426366763,88a31a60,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogTotal,False,True,False,0.5158862111239301,0.4982504220032978,0.2393234003063823,194.0,0.0058325591564778,0.0874562718640679,0.1137748518698957,14eaf10e,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogTotal,False,True,False,0.4545815176219634,0.4278767651232762,0.1835996113243124,194.0,-0.0554721343454888,0.9120439780109943,0.0660710811799438,430386c1,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogTotal,False,True,False,0.3333192469303932,0.3375700010863359,0.102304127531612,194.0,-0.176734405037059,1.0,0.049673823019281,79950a99,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogTotal,False,True,False,0.457592619700333,0.4628725059694231,0.1752728648565307,194.0,-0.0524610322671191,0.8460769615192404,0.1719520924276335,f0c585d6,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogTotal,False,False,True,0.3234452877362705,0.2984475900948509,0.0874083024947872,194.0,-0.1866083642311816,1.0,0.0643586357409425,6f19740d,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogTotal,False,False,True,0.4533280883512016,0.44683758572733,0.1946451329793443,194.0,-0.0567255636162505,0.5982008995502249,0.2563746174530439,37e9a691,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogTotal,False,True,False,0.4719672863917136,0.4697894659262379,0.2101868850965838,194.0,-0.0380863655757386,0.4697651174412793,0.2487631099808898,8a856aee,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogTotal,False,True,False,0.4941112758492457,0.4845611533435181,0.2301816521514207,194.0,-0.0159423761182065,0.2873563218390804,0.2483892495082607,d880fce0,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogTotal,False,True,False,0.3991945515117823,0.3863865117321259,0.1326813575330042,194.0,-0.1108591004556699,0.9995002498750624,0.0697130362941066,95759bed,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,everything,CogTotal,False,True,False,0.482609217259474,0.4848257993874932,0.2125060477576915,194.0,-0.0274444347079782,0.4292853573213393,0.2273090288539516,940969d1,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,bv+demo,CogFluid,False,True,False,0.3339472969085184,0.290908089825367,0.0968316231109224,194.0,0.0,1.0,-0.0212357420962634,fc003743,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC,CogFluid,False,False,True,0.3987126609447646,0.3561521355760283,0.1129306481513978,194.0,0.0647653640362462,0.3253373313343328,0.2885221229281361,b6c63103,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC,CogFluid,False,False,True,0.2307646985196026,0.1937417718695435,0.0329509401309846,194.0,-0.1031825983889158,0.9845077461269364,0.0391478686586419,90252ae3,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogFluid,False,False,True,0.4104523824484628,0.3763762858905873,0.1215712751019262,194.0,0.0765050855399444,0.223888055972014,0.2736014097102547,dc8c3ff4,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC,CogFluid,False,False,True,0.295021007526443,0.2782797063274463,0.0486793120284836,194.0,-0.0389262893820754,0.9395302348825588,0.1633788330478582,d9b3b18c,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC,CogFluid,False,False,True,0.2435084574737613,0.2132632952633812,0.0511032599701264,194.0,-0.0904388394347571,0.9490254872563718,0.0728747842400854,158881f3,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogFluid,False,True,False,0.4515519630309898,0.3984617812056531,0.1505489973817335,194.0,0.1176046661224713,0.0459770114942528,0.2967170963453335,8955bee2,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogFluid,False,True,False,0.3013284220928948,0.2598840295785068,0.0602318926037049,194.0,-0.0326188748156236,0.9500249875062468,0.0408240838016839,c5059179,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogFluid,False,True,False,0.4025956761093723,0.3682784079060417,0.1266060892072574,194.0,0.0686483792008538,0.0069965017491254,0.1641142599128175,701db872,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogFluid,False,True,False,0.3314236055394512,0.265643926756676,0.0946680167202801,194.0,-0.0025236913690672,0.5407296351824088,0.0541613866418892,e6f2c287,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogFluid,False,True,False,0.2799326291257911,0.2592290662383726,0.0633337524758144,194.0,-0.0540146677827272,0.9020489755122438,0.0544146420839874,7a2c9f29,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogFluid,False,True,False,0.3124332472975343,0.2884410886370571,0.0554022694429422,194.0,-0.0215140496109841,0.9330334832583708,0.1641850130491589,8dd6c0e6,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogFluid,False,False,True,0.2529877739808182,0.2223152666455375,0.0420837585619141,194.0,-0.0809595229277002,0.9740129935032484,0.0517087528616979,027b9558,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogFluid,False,False,True,0.4129102944597526,0.3719296025361753,0.122998886401572,194.0,0.0789629975512341,0.232383808095952,0.2995920673879723,c6b5e9e0,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogFluid,False,True,False,0.4330713684558026,0.3886291132449178,0.135250775340386,194.0,0.0991240715472842,0.1319340329835082,0.3000375069294812,87a64b83,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogFluid,False,True,False,0.4497964943582208,0.4001899968948655,0.1483041606648976,194.0,0.1158491974497023,0.0509745127436281,0.2982231901089195,31f99c32,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogFluid,False,True,False,0.3068563053028457,0.2673869345915878,0.0659301562227756,194.0,-0.0270909916056726,0.9160419790104948,0.0552847958373206,64584f91,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,everything,CogFluid,False,True,False,0.4229879121160016,0.3777766090167964,0.1304890927595569,194.0,0.0890406152074831,0.1249375312343828,0.2670411204683198,754260b9,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,bv+demo,CogCryst,False,True,False,0.4629621124573759,0.4509845651442487,0.1834690555743348,195.0,0.0,1.0,-0.0985274408142056,a0002030,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC,CogCryst,False,False,True,0.4354283516397339,0.4209151511571945,0.1816928566278832,195.0,-0.0275337608176419,0.4932533733133433,0.2443389333931457,a42a810c,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC,CogCryst,False,False,True,0.2713170474294061,0.246819402256072,0.0595500726591602,195.0,-0.1916450650279697,0.9995002498750624,0.0703011502749802,48193e07,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogCryst,False,False,True,0.437731616119239,0.4361266704157495,0.1803176520289596,195.0,-0.0252304963381369,0.5027486256871564,0.2419107083904715,6a8266e2,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC,CogCryst,False,False,True,0.3974636319000888,0.3840143909854013,0.1499281737254542,195.0,-0.065498480557287,0.7706146926536732,0.1998280121831623,5c69956f,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC,CogCryst,False,False,True,0.2596722556251071,0.2456589959034404,0.0543535983165008,195.0,-0.2032898568322688,0.9985007496251874,0.0004933419579289,4772a39e,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogCryst,False,True,False,0.4782780038919205,0.4578806480850619,0.217693870065775,195.0,0.0153158914345446,0.20039980009995,0.2405501460617141,84d8aba2,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogCryst,False,True,False,0.3737768048468876,0.373734194120805,0.1156306028707326,195.0,-0.0891853076104883,0.9825087456271864,0.0632026532598723,d5d4f736,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogCryst,False,True,False,0.4851667220342869,0.4526628655454746,0.2242498445313889,195.0,0.022204609576911,0.1079460269865067,0.1855238787213221,bb8a7d4c,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogCryst,False,True,False,0.4300542681033013,0.4125098925903996,0.1664894005520387,195.0,-0.0329078443540746,0.7471264367816092,0.0180542100313169,6d236f71,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogCryst,False,True,False,0.2588365516236868,0.2552740225993735,0.0547583992125195,195.0,-0.2041255608336891,0.999000499750125,0.0130525739598893,c91f1bc6,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogCryst,False,True,False,0.4104470385409907,0.3932094379763026,0.1560830561787733,195.0,-0.0525150739163852,0.7311344327836082,0.1783824425571917,e7f5982e,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogCryst,False,False,True,0.2881034244013298,0.2684608998117053,0.0681090190490741,195.0,-0.174858688056046,0.99800099950025,0.07864986803001,cd66615d,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogCryst,False,False,True,0.4382650132484815,0.4143257585982832,0.1837567022408117,195.0,-0.0246970992088944,0.4772613693153423,0.2445796822295184,6b8334b8,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogCryst,False,True,False,0.4475737011895677,0.4260698153596094,0.1914619050203292,195.0,-0.0153884112678082,0.4062968515742129,0.2382358934797376,69f8f6ba,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogCryst,False,True,False,0.4767065190137116,0.4590774688629853,0.2164623307844861,195.0,0.0137444065563356,0.2133933033483258,0.2391459162825672,4f2d5dcb,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogCryst,False,True,False,0.3716085028147147,0.3661527107750553,0.1161646821578292,195.0,-0.0913536096426611,0.9795102448775612,0.0807897044403792,0283ad4a,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,everything,CogCryst,False,True,False,0.4645813124664147,0.4534801670909124,0.2018461714632223,195.0,0.0016192000090388,0.3128435782108945,0.2388101172008382,94fc872d,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,bv+demo,sex,True,True,False,,,,,0.0,,,f7e1227e,f8d84d1,1.0
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC,sex,True,False,True,,,,,-0.0931578947368421,,,c26ab19c,f8d84d1,0.906842105263158
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC,sex,True,False,True,,,,,-0.0778947368421052,,,ae94adb4,f8d84d1,0.9221052631578948
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,sex,True,False,True,,,,,-0.0155263157894736,,,3a620145,f8d84d1,0.9844736842105264
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC,sex,True,False,True,,,,,-0.1247368421052632,,,70b7a8fe,f8d84d1,0.8752631578947367
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC,sex,True,False,True,,,,,-0.0873684210526315,,,e1449afd,f8d84d1,0.9126315789473683
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,sex,True,True,False,,,,,-0.0052631578947368,,,6f123924,f8d84d1,0.9947368421052633
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,sex,True,True,False,,,,,0.0,,,6035ca82,f8d84d1,1.0
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,sex,True,True,False,,,,,0.0,,,f9e2640c,f8d84d1,1.0
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,sex,True,True,False,,,,,0.0,,,15c24f3a,f8d84d1,1.0
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv,sex,True,True,False,,,,,-0.066578947368421,,,5cafa3f2,f8d84d1,0.9334210526315788
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv,sex,True,True,False,,,,,-0.073157894736842,,,89debdcf,f8d84d1,0.926842105263158
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,sex,True,False,True,,,,,-0.0828947368421053,,,81b79499,f8d84d1,0.9171052631578946
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,sex,True,False,True,,,,,-0.0934210526315789,,,2b617464,f8d84d1,0.906578947368421
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,sex,True,True,False,,,,,-0.0573684210526315,,,cf3a3fe0,f8d84d1,0.9426315789473684
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,sex,True,True,False,,,,,-0.0052631578947368,,,0cdfcc9b,f8d84d1,0.9947368421052633
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,sex,True,True,False,,,,,0.0,,,ad773f0a,f8d84d1,1.0
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,everything,sex,True,True,False,,,,,-0.0105263157894737,,,8991062f,f8d84d1,0.9894736842105264
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,bv+demo,age,True,True,False,0.9999999999999998,0.996758328296972,0.9999999999999996,195.0,0.0,1.0,,2eb42fea,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC,age,True,False,True,0.4284471514382345,0.3897500655916026,0.1833060061312044,195.0,-0.5715528485617652,1.0,,37fa0e48,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC,age,True,False,True,0.2856897564029256,0.2641978140192266,0.0797148632067927,195.0,-0.7143102435970742,1.0,,6ecd12d7,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,age,True,False,True,0.4506809199064449,0.4260205175967435,0.2027687458306322,195.0,-0.5493190800935548,1.0,,78381876,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC,age,True,False,True,0.3147709757624147,0.2942853136669766,0.0981579663950845,195.0,-0.6852290242375851,1.0,,75fd5d48,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC,age,True,False,True,0.2780069944228149,0.2782247377102718,0.0732376263168602,195.0,-0.7219930055771848,1.0,,d4979200,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,age,True,True,False,0.8226942159058996,0.8258398003743649,0.6314148292529727,195.0,-0.1773057840941001,1.0,,c95e5625,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,age,True,True,False,0.9161721969302384,0.9177024305014928,0.7839161282970408,195.0,-0.0838278030697612,1.0,,b5488add,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,age,True,True,False,0.9999999999999768,0.996758328296972,0.9999999999999512,195.0,-2.2870594307278225e-14,1.0,,02c25aa4,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,age,True,True,False,0.9999999999999786,0.996758328296972,0.9999999999999544,195.0,-2.1205259770340493e-14,1.0,,79cfd646,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_FC+bv,age,True,True,False,0.4975490622250584,0.4713900412959017,0.2468524463267524,195.0,-0.5024509377749413,1.0,,606b0d9b,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,pred_SC+bv,age,True,True,False,0.5608106618745647,0.5119924567699289,0.3096973243458419,195.0,-0.439189338125435,1.0,,3f24b8fa,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,age,True,False,True,0.2817852284860295,0.2638698317775794,0.0763254561422629,195.0,-0.7182147715139702,1.0,,e6b9eb9f,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,age,True,False,True,0.431584483737942,0.3913096049138909,0.1858869152900146,195.0,-0.5684155162620577,1.0,,0d629740,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,age,True,True,False,0.4744919383530145,0.4368658511763633,0.2237917343919113,195.0,-0.5255080616469853,1.0,,30af9610,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,age,True,True,False,0.8187052090936598,0.8218479967056029,0.6238876408405316,195.0,-0.1812947909063399,1.0,,9be9ebca,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,age,True,True,False,0.9050961845626344,0.9063058594414808,0.7615687641296017,195.0,-0.0949038154373652,1.0,,bff117a0,f8d84d1,
downstream_br,Glasser,5,bayesian_ridge,bayesian_ridge,everything,age,True,True,False,0.7679337412735274,0.7739422934943005,0.5504522681777388,195.0,-0.2320662587264723,1.0,,99c0a1eb,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,bv+demo,CogTotal,False,True,False,0.3000737286407781,0.3111000511062333,0.0685192229437556,189.0,0.0,1.0,0.0008303876347486,7545995b,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC,CogTotal,False,False,True,0.379867730797046,0.3135805541391194,0.1219344874170715,189.0,0.0797940021562678,0.1989005497251374,0.2005605807810024,fdaf09f6,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC,CogTotal,False,False,True,0.1804783236795411,0.1538720643470655,0.0052489127246471,189.0,-0.119595404961237,0.9265367316341828,0.0404697646844938,640c051d,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogTotal,False,False,True,0.3868421150653512,0.3234181349599778,0.1286641303948242,189.0,0.086768386424573,0.1284357821089455,0.2192787417427208,52dc7b09,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_SC,CogTotal,False,False,True,0.3573948840654788,0.3083493678791526,0.0995744206505991,189.0,0.0573211554247006,0.2808595702148925,0.1929533366884141,5644a2bc,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_FC,CogTotal,False,False,True,0.1436530412011163,0.1093892061245719,-0.0394807843378133,189.0,-0.1564206874396617,0.9950024987506249,-0.0466265508616253,98120a9e,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogTotal,False,True,False,0.3843621245170621,0.3249538960638212,0.1208636740236204,189.0,0.084288395876284,0.1624187906046976,0.2065451096559121,a6353247,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogTotal,False,True,False,0.2282691240724049,0.2163672317660841,0.024649722171476,189.0,-0.0718046045683731,0.8995502248875562,0.0482418823698482,e703d0fa,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogTotal,False,True,False,0.3586220319602469,0.325778656656626,0.1044935633062258,189.0,0.0585483033194688,0.1409295352323838,0.0685743193839484,5a2e6172,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogTotal,False,True,False,0.2305620263334219,0.2048374697289538,0.0153079984380164,189.0,-0.0695117023073562,0.9860069965017492,-0.0615907311874039,e350c968,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogTotal,False,True,False,0.1529395759572348,0.126163485681251,-0.0394900856306241,189.0,-0.1471341526835433,0.9955022488755624,-0.0492163156047535,782c9860,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogTotal,False,True,False,0.3585483958120087,0.3041980136453258,0.0988226916025624,189.0,0.0584746671712306,0.24087956021989,0.1899905079741246,d550b361,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogTotal,False,False,True,0.1699533100395542,0.1416570755674217,-0.010065614635387,189.0,-0.1301204186012238,0.9665167416291854,0.0106331193561918,39946b75,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogTotal,False,False,True,0.3764820856174564,0.3111658186535044,0.1191873830442896,189.0,0.0764083569766782,0.1979010494752623,0.2022760591376804,8f136db8,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogTotal,False,True,False,0.3809737265103565,0.32136778723627,0.1180834262803299,189.0,0.0808999978695783,0.1834082958520739,0.2035352781501608,6a8482be,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogTotal,False,True,False,0.3841269961823387,0.3256613415723047,0.1213825260478247,189.0,0.0840532675415606,0.1574212893553223,0.2063396527248397,5f590dbd,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogTotal,False,True,False,0.2085105374329947,0.1896451663093357,0.0089251123458165,189.0,-0.0915631912077834,0.9545227386306848,0.0159900618398674,10b24a74,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,everything,CogTotal,False,True,False,0.3762484147649719,0.3235061212732188,0.1197524167972701,189.0,0.0761746861241938,0.153423288355822,0.206523891719784,a9e15b86,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,bv+demo,CogFluid,False,True,False,0.1366978167986313,0.1213170167163201,-0.0204045090470561,190.0,0.0,1.0,-0.1560312275066498,90edb8ba,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC,CogFluid,False,False,True,0.1759887010989931,0.1672882063202264,-0.001773198627716,190.0,0.0392908843003617,0.3658170914542729,0.0917008499737242,be787de4,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC,CogFluid,False,False,True,-0.0483272250144821,-0.0713025389095393,-0.0816208700258929,190.0,-0.1850250418131135,0.9310344827586208,-0.0564059995060172,1350dbd2,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogFluid,False,False,True,0.1430244007273161,0.120769396981357,-0.0223872027714922,190.0,0.0063265839286848,0.5362318840579711,0.0941108797698957,a19d85b2,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_SC,CogFluid,False,False,True,0.120479712956812,0.0772222557569757,-0.0130799672215482,190.0,-0.0162181038418193,0.4497751124437781,0.1388752254061142,2130841c,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_FC,CogFluid,False,False,True,-0.0813579768985514,-0.0905322146506873,-0.1233005876520452,190.0,-0.2180557936971827,0.9930034982508744,-0.1165821458200426,a4ebd26a,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogFluid,False,True,False,0.1661678078304507,0.1542039437390077,-0.0155882553731518,190.0,0.0294699910318194,0.4702648675662169,0.0878876560051947,4de42250,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogFluid,False,True,False,0.0135242127605578,-0.0134630474777667,-0.0695550844850063,190.0,-0.1231736040380734,0.9225387306346826,-0.0413237475377489,fa3d5132,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogFluid,False,True,False,0.1732913230383995,0.1492053827716289,-0.0023949126748157,190.0,0.0365935062397682,0.2318840579710145,0.2401923775577602,ae8e4d4c,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogFluid,False,True,False,0.0243705763650032,0.0006237266310362,-0.0859408812172095,190.0,-0.112327240433628,0.9950024987506249,-0.1151426595908964,e88c7920,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogFluid,False,True,False,-0.0734612818121955,-0.0858127123022434,-0.1242577259888166,190.0,-0.2101590986108269,0.9950024987506249,-0.1353421234177693,60fc8cce,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogFluid,False,True,False,0.127130932127281,0.076710502490277,-0.0144945614254963,190.0,-0.0095668846713502,0.4527736131934033,0.2401972453103934,557229c6,f8d84d1,
downstream_br,Glasser,6,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogFluid,False,False,True,-0.0543216483500106,-0.0731763431783746,-0.0975894246795618,190.0,-0.191019465148642,0.9655172413793104,-0.0698446523335458,d5809b8f,f8d84d1,
