task,parcellation,seed,estimator,variant,input_set,source,target,is_block,n_train,n_test,n_src_feat,n_tgt_feat,mse,r2,pearson,demeaned_pearson,top1_acc,avg_rank,status,git_commit,config_hash,data_load_mode,hp_gamma_mult,hp_alpha
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",demo,demo,FC,False,683,195,10,64620,0.0137906614691019,-0.0106871919706463,0.8371294140815735,0.1170255616307258,0.0205128205128205,0.6673241288625904,ok,6b5eb84,cfcf85bb,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",demo,demo,FC,False,683,195,10,64620,0.013651380315423,-0.0006623029476031,0.838983952999115,0.1222944036126136,0.0102564102564102,0.6921761998685075,ok,6b5eb84,3594fdee,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",demo,demo,FC,False,683,195,10,64620,0.0135889556258916,0.0040566087700426,0.840005099773407,0.1251554787158966,0.0153846153846153,0.6894148586456279,ok,6b5eb84,443dc32b,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",demo,demo,FC,False,683,195,10,64620,0.0138781322166323,-0.017020933330059,0.8359555006027222,0.1144884750247001,0.0205128205128205,0.6578040762656148,ok,6b5eb84,5e8df16c,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",demo,demo,FC,False,683,195,10,64620,0.0136979511007666,-0.0039811716414988,0.8383486866950989,0.1190877109766006,0.0205128205128205,0.6806574621959237,ok,6b5eb84,83829ba7,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",demo,demo,FC,False,683,195,10,64620,0.0135901076719164,0.0038925730623304,0.8399149775505066,0.1243802160024643,0.0102564102564102,0.6949375410913872,ok,6b5eb84,0e7fc5d3,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",demo,demo,FC,False,683,195,10,64620,0.0139939803630113,-0.0254288967698812,0.8343964219093323,0.1095732450485229,0.0102564102564102,0.6513609467455621,ok,6b5eb84,9acb3a8e,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",demo,demo,FC,False,683,195,10,64620,0.0137525526806712,-0.0079539390280842,0.837617039680481,0.1161231398582458,0.0307692307692307,0.6730309007232085,ok,6b5eb84,582d72a1,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",demo,demo,FC,False,683,195,10,64620,0.0136003093793988,0.0031518107280135,0.8397309184074402,0.1223771348595619,0.0153846153846153,0.6913872452333991,ok,6b5eb84,f536f11f,precomputed,2.0,10.0
reconstruction,Glasser,4,pca_pls,pca_pls,bv+demo,bv+demo,SC,False,683,195,26,64620,0.005276471376419,0.0087121175602078,0.9150925874710084,0.1652443259954452,0.1179487179487179,0.8667455621301775,ok,6b5eb84,eb8fff04,precomputed,,
reconstruction,Glasser,4,bayesian_ridge,bayesian_ridge,bv+demo,bv+demo,SC,False,683,195,26,64620,0.0051868851296603,0.0261301212012767,0.9166201949119568,0.1753131002187729,0.0769230769230769,0.8673241288625904,ok,6b5eb84,9d9e8a62,precomputed,,
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0054640183225274,-0.0202348679304122,0.911984086036682,0.1434668153524398,0.0666666666666666,0.7907166337935569,ok,6b5eb84,3b9bb88b,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.005230666603893,0.0185727570205926,0.9159210324287416,0.1672727316617965,0.1538461538461538,0.8872320841551611,ok,6b5eb84,a85def33,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0052320780232548,0.0180900767445564,0.9164493083953856,0.168455421924591,0.1128205128205128,0.8903353057199211,ok,6b5eb84,565c2f80,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.005763822235167,-0.0672052428126335,0.9071094989776612,0.1192752346396446,0.0256410256410256,0.7152399737015122,ok,6b5eb84,9efaf952,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0052736983634531,0.0123435910791158,0.9152207374572754,0.1591554582118988,0.1076923076923077,0.8743458251150559,ok,6b5eb84,de128e33,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0052166734822094,0.0214533675462007,0.9165555238723756,0.1676368117332458,0.1538461538461538,0.8918606180144641,ok,6b5eb84,bd34e3bf,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0060945698060095,-0.117775447666645,0.9018369913101196,0.0959703475236892,0.0153846153846153,0.6783168967784352,ok,6b5eb84,81708deb,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0053581083193421,4.861348133999854e-05,0.913887083530426,0.1426761299371719,0.0717948717948717,0.8457593688362919,ok,6b5eb84,79056085,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0052203326486051,0.0216610208153724,0.9164732098579408,0.1637326627969741,0.1589743589743589,0.8856015779092702,ok,6b5eb84,6220fd6e,precomputed,2.0,10.0
reconstruction,Glasser,4,pca_pls,pca_pls,bv+demo,bv+demo,FC,False,683,195,26,64620,0.0138579346239566,-0.014782010577619,0.8363997936248779,0.1035404875874519,0.0307692307692307,0.6849967126890204,ok,6b5eb84,6e71143b,precomputed,,
reconstruction,Glasser,4,bayesian_ridge,bayesian_ridge,bv+demo,bv+demo,FC,False,683,195,26,64620,0.0135822799056768,0.0043333410285413,0.8400464057922363,0.1271818131208419,0.0256410256410256,0.6968573307034845,ok,6b5eb84,0e7bcfa0,precomputed,,
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.014338151551783,-0.0493035353720188,0.8302954435348511,0.0880119726061821,0.0358974358974358,0.6497041420118344,ok,6b5eb84,a0b068f4,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0137582868337631,-0.0078277168795466,0.8378230333328247,0.1036024838685989,0.041025641025641,0.695069033530572,ok,6b5eb84,a34fb9bf,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0136532904580235,6.759710231563076e-05,0.8394923806190491,0.105734683573246,0.0564102564102564,0.6982248520710059,ok,6b5eb84,5bdc34c0,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0151475789025425,-0.1071192920207977,0.8202516436576843,0.0713665857911109,0.0256410256410256,0.6099408284023669,ok,6b5eb84,33b526ba,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0138682955875992,-0.0156801827251911,0.8364073038101196,0.0980759486556053,0.0358974358974358,0.6892307692307692,ok,6b5eb84,1e8d07ea,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0136471530422568,0.0004153078480158,0.839493453502655,0.1052137538790702,0.0564102564102564,0.6982248520710059,ok,6b5eb84,de69656d,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0160641632974147,-0.1733983755111694,0.8094698190689087,0.0553710050880909,0.0205128205128205,0.5839579224194609,ok,6b5eb84,393fcb0c,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0140909822657704,-0.0315580815076828,0.8335330486297607,0.0866053104400634,0.0205128205128205,0.6719263642340565,ok,6b5eb84,ed349cfa,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0136625105515122,-0.0007101570372469,0.8392578959465027,0.1033232659101486,0.0307692307692307,0.6972255095332018,ok,6b5eb84,72816f3d,precomputed,2.0,10.0
reconstruction,Glasser,4,pca_pls,pca_pls,FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0053382012993097,-0.0108470674604177,0.9141221046447754,0.1745801866054535,0.2,0.926259040105194,ok,6b5eb84,fe7ecf97,precomputed,,
reconstruction,Glasser,4,bayesian_ridge,bayesian_ridge,FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0051483954302966,0.0294074341654777,0.9173285961151124,0.1961280405521392,0.1692307692307692,0.9260486522024984,ok,6b5eb84,e16645b2,precomputed,,
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0054524703882634,-0.031732965260744,0.9122388958930968,0.1700883507728576,0.2205128205128205,0.9299671268902038,ok,6b5eb84,adadceff,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0051569822244346,0.0255914591252803,0.9171674847602844,0.1921074092388153,0.2923076923076923,0.9536357659434582,ok,6b5eb84,649887a1,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0052420245483517,0.0148690827190876,0.916224479675293,0.1893259733915329,0.1435897435897435,0.9140828402366864,ok,6b5eb84,728bda24,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0055346279405057,-0.046317633241415,0.91090726852417,0.1686871647834777,0.2,0.929335963182117,ok,6b5eb84,2221bebf,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0051871510222554,0.0187340434640645,0.9166427850723268,0.1885347068309784,0.3025641025641025,0.9510585141354372,ok,6b5eb84,44c02b7d,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0052068154327571,0.0207910258322954,0.9165967106819152,0.1913850009441375,0.2051282051282051,0.9337015121630506,ok,6b5eb84,0bed0107,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0055763586424291,-0.0535162240266799,0.9102740287780762,0.1707958579063415,0.2051282051282051,0.9342274819197895,ok,6b5eb84,ef7a6e18,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0052276710048317,0.0107818217948079,0.9159907698631288,0.1874841600656509,0.3076923076923077,0.950111768573307,ok,6b5eb84,2ebf626e,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0051835239864885,0.0246374402195215,0.9168494343757628,0.1919214129447937,0.2717948717948718,0.9421959237343852,ok,6b5eb84,1f7a6ff9,precomputed,2.0,10.0
reconstruction,Glasser,4,pca_pls,pca_pls,SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0141278700903058,-0.0384326912462711,0.8331635594367981,0.1125167831778526,0.0564102564102564,0.7761209730440499,ok,6b5eb84,7c69fc6c,precomputed,,
reconstruction,Glasser,4,bayesian_ridge,bayesian_ridge,SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0135505925863981,0.0043443674221634,0.8407089114189148,0.1349511891603469,0.0769230769230769,0.7956081525312295,ok,6b5eb84,96f90ce5,precomputed,,
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0145308272913098,-0.0707035660743713,0.8279974460601807,0.106755219399929,0.0615384615384615,0.7455095332018409,ok,6b5eb84,7693c8df,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.013613817282021,-0.0004142979450989,0.8398342132568359,0.1224559694528579,0.082051282051282,0.7789086127547666,ok,6b5eb84,444348c1,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0137033034116029,-0.0037340563721954,0.8391017913818359,0.1221761032938957,0.0615384615384615,0.7685733070348455,ok,6b5eb84,0f98f0a2,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0147568518295884,-0.0876298695802688,0.8252220153808594,0.1057033613324165,0.0666666666666666,0.7430111768573306,ok,6b5eb84,95950446,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0137147055938839,-0.0088295806199312,0.8384089469909668,0.1194677576422691,0.0923076923076923,0.7738067061143984,ok,6b5eb84,817ea2b7,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0136632211506366,-0.0012140168109908,0.8395567536354065,0.1246656402945518,0.0666666666666666,0.7744115713346482,ok,6b5eb84,64554d56,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0148250125348567,-0.0928773060441017,0.8243964314460754,0.1067219004034996,0.0666666666666666,0.7469296515450361,ok,6b5eb84,129cdab3,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0138156944885849,-0.0168615411967039,0.8370410799980164,0.1188870966434478,0.0871794871794871,0.770913872452334,ok,6b5eb84,6bc3cf46,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64646,64620,0.0136355878785252,0.0004606202419381,0.8398502469062805,0.1259288638830185,0.0717948717948717,0.7752005259697567,ok,6b5eb84,6f5b0ceb,precomputed,2.0,10.0
reconstruction,Glasser,4,pca_pls,pca_pls,FC,FC,FC,False,683,195,64620,64620,0.0110565247014164,0.175872653722763,0.8693199157714844,0.4323949515819549,1.0,1.0,ok,6b5eb84,87390ad6,precomputed,,
reconstruction,Glasser,4,bayesian_ridge,bayesian_ridge,FC,FC,FC,False,683,195,64620,64620,0.0074171409942209,0.4115920960903168,0.912873387336731,0.6719873547554016,1.0,1.0,ok,6b5eb84,6a21e20d,precomputed,,
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,FC,False,683,195,64620,64620,0.007546464446932,0.4067571461200714,0.9116675853729248,0.6719779968261719,1.0,1.0,ok,6b5eb84,d278c6b0,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,64620,64620,0.0100505584850907,0.2446376085281372,0.8837558627128601,0.6719452738761902,1.0,1.0,ok,6b5eb84,ac67d8f1,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,64620,64620,0.0131609346717596,0.0336267463862896,0.8458982110023499,0.6709795594215393,0.9948717948717948,0.999973701512163,ok,6b5eb84,b504b81e,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,FC,False,683,195,64620,64620,0.0074597238563001,0.4109381139278412,0.912524163722992,0.671949028968811,1.0,1.0,ok,6b5eb84,69c8907b,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,64620,64620,0.0091141294687986,0.3071090877056122,0.8947301506996155,0.6718729734420776,1.0,1.0,ok,6b5eb84,3d4736c0,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,64620,64620,0.012779670767486,0.0596631169319152,0.8506488800048828,0.6702343821525574,1.0,1.0,ok,6b5eb84,93abcfc4,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,FC,False,683,195,64620,64620,0.0074519393965601,0.4107564389705658,0.9126107096672058,0.6718199253082275,1.0,1.0,ok,6b5eb84,3d578705,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,64620,64620,0.0086205974221229,0.3395546972751617,0.900463879108429,0.6715666651725769,1.0,1.0,ok,6b5eb84,10862b62,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,64620,64620,0.0124457702040672,0.0824347957968711,0.8548508286476135,0.6671972274780273,1.0,1.0,ok,6b5eb84,005a1416,precomputed,2.0,10.0
reconstruction,Glasser,4,pca_pls,pca_pls,SC,SC,SC,False,683,195,64620,64620,0.0046458519063889,0.042968925088644,0.9255935549736024,0.3640705943107605,1.0,1.0,ok,6b5eb84,34b5ef04,precomputed,,
reconstruction,Glasser,4,bayesian_ridge,bayesian_ridge,SC,SC,SC,False,683,195,64620,64620,0.0031327090691775,0.0818525478243827,0.9503933787345886,0.6446554064750671,1.0,1.0,ok,6b5eb84,3d30cea3,precomputed,,
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,SC,False,683,195,64620,64620,0.0031800768338143,0.1146869584918022,0.949707329273224,0.6446446776390076,1.0,1.0,ok,6b5eb84,d5439cab,precomputed,0.5,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,64620,64620,0.004054335411638,0.1096914857625961,0.9361283779144288,0.6445797681808472,1.0,1.0,ok,6b5eb84,bd482d57,precomputed,0.5,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,64620,64620,0.0051455008797347,0.0147242350503802,0.9186823964118958,0.6402596235275269,1.0,1.0,ok,6b5eb84,8a2c2aad,precomputed,0.5,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,SC,False,683,195,64620,64620,0.0031512388959527,0.1029499769210815,0.9501375555992126,0.6446118354797363,1.0,1.0,ok,6b5eb84,70258206,precomputed,1.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,64620,64620,0.0037362445145845,0.1280115991830825,0.9411756992340088,0.6444782614707947,1.0,1.0,ok,6b5eb84,5e383f6c,precomputed,1.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,64620,64620,0.0050140931271016,0.027820648625493,0.9207980632781982,0.637451171875,1.0,1.0,ok,6b5eb84,05ff0ce6,precomputed,1.0,10.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,SC,False,683,195,64620,64620,0.0031516100279986,0.0997385084629058,0.9501439929008484,0.6444603204727173,1.0,1.0,ok,6b5eb84,28e51784,precomputed,2.0,0.1
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,64620,64620,0.0035815648734569,0.133256196975708,0.94365656375885,0.6440061926841736,1.0,1.0,ok,6b5eb84,3f6a5fc6,precomputed,2.0,1.0
reconstruction,Glasser,4,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,64620,64620,0.0049053765833377,0.0385033339262008,0.922569215297699,0.6259630918502808,1.0,1.0,ok,6b5eb84,be999178,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,FC,FC,SC,False,683,195,64620,64620,0.0055539780296385,-0.0143474163487553,0.9122107625007628,0.1501570641994476,0.1487179487179487,0.8936752136752136,ok,6b5eb84,ef028409,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,FC,FC,SC,False,683,195,64620,64620,0.0053691253997385,0.0190032310783863,0.915318727493286,0.177324891090393,0.1128205128205128,0.9027218934911244,ok,6b5eb84,ab868032,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,SC,False,683,195,64620,64620,0.0056503405794501,-0.0337797030806541,0.9107005596160888,0.1415241807699203,0.1538461538461538,0.9089809335963182,ok,6b5eb84,16467930,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,64620,64620,0.0054402500391006,0.0067412820644676,0.9145848155021667,0.1418297737836837,0.1897435897435897,0.9261012491781724,ok,6b5eb84,5ad447b5,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,64620,64620,0.0055248527787625,-0.0041481549851596,0.913649320602417,0.1417037695646286,0.1538461538461538,0.921104536489152,ok,6b5eb84,2fbd012b,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,SC,False,683,195,64620,64620,0.0057225143536925,-0.0467860363423824,0.909501850605011,0.1404979228973388,0.1487179487179487,0.90758711374096,ok,6b5eb84,705c1ae6,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,64620,64620,0.0054524797014892,0.0032573128119111,0.9142248034477234,0.1417119801044464,0.1794871794871795,0.9258119658119658,ok,6b5eb84,1156c9ab,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,64620,64620,0.0055081122554838,-0.0017190997023135,0.913869082927704,0.1415497958660125,0.1641025641025641,0.9223931623931624,ok,6b5eb84,17d0c2d7,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,SC,False,683,195,64620,64620,0.0057725002989172,-0.0556610934436321,0.9086856245994568,0.1388590335845947,0.1333333333333333,0.912215647600263,ok,6b5eb84,402da343,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,64620,64620,0.0054791765287518,-0.0023078613448888,0.9136889576911926,0.1411709785461425,0.1743589743589743,0.9254963839579224,ok,6b5eb84,539a3198,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,64620,64620,0.0054937675595283,0.000294926634524,0.9140505790710448,0.1406536549329757,0.1692307692307692,0.9229454306377384,ok,6b5eb84,8f38839c,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,SC,SC,FC,False,683,195,64620,64620,0.0140760028734803,-0.0602979324758052,0.8324829339981079,0.0846335813403129,0.0564102564102564,0.7131623931623932,ok,6b5eb84,7ae94bbf,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,SC,SC,FC,False,683,195,64620,64620,0.0133080389350652,-0.0025363487657159,0.8421688675880432,0.1038569062948226,0.0564102564102564,0.7617357001972387,ok,6b5eb84,d523a463,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,FC,False,683,195,64620,64620,0.0144020887091755,-0.0859770029783248,0.8286363482475281,0.0791208297014236,0.041025641025641,0.7268113083497698,ok,6b5eb84,eaffb0aa,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,64620,64620,0.0134146204218268,-0.0105291688814759,0.8407735228538513,0.0791038200259208,0.0512820512820512,0.7378040762656147,ok,6b5eb84,001232d9,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,64620,64620,0.0133935445919632,-0.0067587420344352,0.8410646319389343,0.0786800906062126,0.041025641025641,0.7353320184089415,ok,6b5eb84,a49a4994,precomputed,0.5,10.0
