task,parcellation,seed,estimator,variant,input_set,target,is_leak_target,contains_bvdemo,pearson,spearman,r2,n_eval,lift_over_bvdemo,lift_perm_p,residualized_pearson,git_commit,config_hash,hp_gamma_mult,hp_alpha,balanced_acc
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_FC+bv+demo,CogTotal,False,True,0.1927143606884103,0.1864410749407264,-0.2780807431854633,193.0,-0.0358546484246746,0.1819090454772613,0.0285475808716342,1a4352c,90eee593,2.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,CogTotal,False,True,0.2130091494164703,0.2768336364711394,-0.8749938998580191,193.0,0.0,1.0,0.102828048231875,1a4352c,173b4316,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC,CogTotal,False,False,0.2445624031098476,0.1852332587703875,-5.973306408511112,193.0,0.0315532536933772,1.0,0.3760451990668295,1a4352c,1c5af31a,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_SC,CogTotal,False,False,0.2605598183305933,0.2657112104381294,-4.034176228010263,193.0,0.0475506689141229,1.0,0.0389495263809246,1a4352c,8703cbf9,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC+obs_SC,CogTotal,False,False,0.34880051590342,0.2982112314528594,-6.545926430304785,193.0,0.1357913664869497,1.0,0.4119009866907426,1a4352c,19ad325f,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_SC,CogTotal,False,False,0.2118778822035676,0.2061384114905929,-0.3738803537719968,193.0,-0.0011312672129026,0.0684657671164417,0.0965534027972639,1a4352c,8a8a2a37,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_FC,CogTotal,False,False,0.1602848166934596,0.1699832232264406,-0.5617475048194434,193.0,-0.0527243327230107,0.1904047976011994,0.0828922664295382,1a4352c,7a79e781,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC+bv+demo,CogTotal,False,True,0.2912359685002779,0.2411984685761102,-5.589055407823606,193.0,0.0782268190838075,1.0,0.3906945756727408,1a4352c,17a84b10,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_SC+bv+demo,CogTotal,False,True,0.3275956896554554,0.3376718461403302,-3.597719256606238,193.0,0.114586540238985,1.0,0.0947198195643074,1a4352c,4ece6185,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_SC+bv+demo,CogTotal,False,True,0.1412369261503487,0.138792017522762,-0.2755881155586259,193.0,-0.0717722232661215,0.0124937531234382,0.0803634405718235,1a4352c,ecc8ae7d,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_FC+bv+demo,CogTotal,False,True,0.1652510506174583,0.1771683521789472,-0.2891096718817074,193.0,-0.047758098799012,0.0184907546226886,0.0538800844067447,1a4352c,4c06a1a9,2.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,CogTotal,False,True,0.1223873643343639,0.151834261932952,-2.7117124312395458,193.0,0.0,1.0,0.1111631051595647,1a4352c,156356a8,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC,CogTotal,False,False,-0.0201693013132545,-0.053613014941856,-4.588372545851402,193.0,-0.1425566656476185,0.999000499750125,0.3739369467092211,1a4352c,da68b0a0,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_SC,CogTotal,False,False,0.3106463210846626,0.2946186669766061,-2.734016599284578,193.0,0.1882589567502987,0.52023988005997,0.0377722965253141,1a4352c,46b10a9d,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC+obs_SC,CogTotal,False,False,0.0930014362131256,0.0614800967700826,-5.045562788272302,193.0,-0.0293859281212383,0.9995002498750624,0.4099415106537917,1a4352c,2902ead7,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_SC,CogTotal,False,False,0.1655209641049964,0.1416258363882081,-0.1115778835116663,193.0,0.0431335997706325,0.0004997501249375,0.101231127454677,1a4352c,e2fa9e7e,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_FC,CogTotal,False,False,0.1313341634733202,0.1312254290057462,-0.2644664038530078,193.0,0.0089467991389563,0.0004997501249375,0.0629045481756751,1a4352c,9e24c8e1,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC+bv+demo,CogTotal,False,True,-0.0030948899686133,-0.030004257124396,-4.278714051142217,193.0,-0.1254822543029773,0.9885057471264368,0.3880847536283827,1a4352c,db533868,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_SC+bv+demo,CogTotal,False,True,0.3213000767872055,0.3234259590780126,-2.438678889670832,193.0,0.1989127124528415,0.3343328335832084,0.0916809172474004,1a4352c,e0dc9178,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_SC+bv+demo,CogTotal,False,True,0.0870794682135145,0.0917080544706023,-0.4305233551574121,193.0,-0.0353078961208494,0.0004997501249375,0.091943133648502,1a4352c,77ff2bd0,2.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_FC+bv+demo,CogTotal,False,True,0.1036495158577077,0.1142842838825964,-0.2708532757327293,193.0,-0.0187378484766562,0.0004997501249375,0.0638838987052189,1a4352c,c39a5659,2.0,10.0,
downstream,Glasser,2,pca_pls,pca_pls,bv+demo,CogFluid,False,True,0.2701501536938687,0.2191611838680281,0.0625339457762363,193.0,0.0,1.0,-0.011645893349442,1a4352c,f336c2a9,,,
downstream,Glasser,2,pca_pls,pca_pls,obs_FC,CogFluid,False,False,0.2149589008097778,0.2090980944653303,-0.1646387564115807,193.0,-0.0551912528840908,0.9920039980009996,0.170757296181297,1a4352c,b3d02e6d,,,
downstream,Glasser,2,pca_pls,pca_pls,obs_SC,CogFluid,False,False,0.228118529430751,0.2023401252446581,-0.0080939760118248,193.0,-0.0420316242631176,0.888055972013993,0.0833993756297636,1a4352c,df92c02b,,,
downstream,Glasser,2,pca_pls,pca_pls,obs_FC+obs_SC,CogFluid,False,False,0.3462915530858466,0.3150347079360302,0.1050134224034243,193.0,0.0761413993919779,0.2648675662168915,0.2221407527714594,1a4352c,1360a567,,,
downstream,Glasser,2,pca_pls,pca_pls,pred_SC,CogFluid,False,False,0.0331854462342758,0.0048642021264761,-0.4442440159090968,193.0,-0.2369647074595928,1.0,0.0536973786548057,1a4352c,095b8183,,,
downstream,Glasser,2,pca_pls,pca_pls,pred_FC,CogFluid,False,False,-0.0066035781802726,-0.0051621637186436,-0.4430654233520485,193.0,-0.2767537318741414,1.0,-0.0152013972263493,1a4352c,d5a7c2cb,,,
downstream,Glasser,2,pca_pls,pca_pls,obs_FC+bv+demo,CogFluid,False,True,0.1210483917189729,0.1341528250852811,-12.581432824875057,193.0,-0.1491017619748957,1.0,0.1939382667409162,1a4352c,1e8d8d1f,,,
downstream,Glasser,2,pca_pls,pca_pls,obs_SC+bv+demo,CogFluid,False,True,0.2678928819721167,0.2433895509801552,0.0119445066367757,193.0,-0.0022572717217519,0.8030984507746127,-0.0003062376378205,1a4352c,e15e1923,,,
downstream,Glasser,2,pca_pls,pca_pls,pred_SC+bv+demo,CogFluid,False,True,0.1188158746256577,0.1257890348468773,-0.2976109896945815,193.0,-0.1513342790682109,1.0,-0.002505186308151,1a4352c,ca18e2d7,,,
downstream,Glasser,2,pca_pls,pca_pls,pred_FC+bv+demo,CogFluid,False,True,0.1545648569508304,0.1315871838126683,-0.262278919517255,193.0,-0.1155852967430383,1.0,-0.00205266908542,1a4352c,268f64ff,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,bv+demo,CogFluid,False,True,0.3228956715189952,0.2817907074384887,0.0914983787907528,193.0,0.0,1.0,-0.0233756141066007,1a4352c,9055c55d,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC,CogFluid,False,False,0.3483414921391784,0.3096088023038714,0.1075938568837345,193.0,0.0254458206201831,0.3273363318340829,0.221815865375056,1a4352c,43a19eca,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC,CogFluid,False,False,0.234720984600644,0.1820027859831885,0.0384847116864083,193.0,-0.0881746869183511,0.9760119940029984,0.0439683469973554,1a4352c,e2477545,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogFluid,False,False,0.3751436746379338,0.3259140618685313,0.1202315774502105,193.0,0.0522480031189385,0.1994002998500749,0.2297244701830315,1a4352c,e395ab96,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC,CogFluid,False,False,0.1099786157382115,0.0988472976055165,0.0084403742293447,193.0,-0.2129170557807836,0.9940029985007496,0.0387272490793998,1a4352c,c65249ea,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC,CogFluid,False,False,0.1871092242806452,0.1747432063510524,0.030460844317755,193.0,-0.13578644723835,0.9780109945027486,0.0605102404264437,1a4352c,8b7acfb9,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogFluid,False,True,0.3680124257387875,0.3334098407459991,0.1223789363931974,193.0,0.0451167542197923,0.1839080459770115,0.222459565067993,1a4352c,0b5655c4,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogFluid,False,True,0.2796161367236635,0.2345375043512248,0.0645302981727348,193.0,-0.0432795347953317,0.904047976011994,0.0473671592682024,1a4352c,31d05895,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogFluid,False,True,0.2766851313173357,0.2334933868391757,0.0667208799499492,193.0,-0.0462105402016595,0.9030484757621188,0.0383449318739871,1a4352c,7f01267b,,,
downstream,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogFluid,False,True,0.263530631203621,0.231357578115488,0.0606668763915777,193.0,-0.0593650403153742,0.9070464767616192,0.0534197626947496,1a4352c,7b01e102,,,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,CogFluid,False,True,0.2556281091005578,0.2551210583737291,-0.054156381301087,193.0,0.0,1.0,0.0757998967479642,1a4352c,46d03771,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC,CogFluid,False,False,0.2758766728688832,0.2231974366963807,-0.3090147120183673,193.0,0.0202485637683254,0.9610194902548724,0.1663598011130248,1a4352c,3f50266c,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_SC,CogFluid,False,False,0.2124079301730759,0.1874687536781598,-0.2689502736002311,193.0,-0.0432201789274818,0.9330334832583708,0.0778055545706517,1a4352c,0502ae5e,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC+obs_SC,CogFluid,False,False,0.3276447045272774,0.2828924141658306,-0.3155576708642793,193.0,0.0720165954267195,0.9550224887556222,0.2258725769639158,1a4352c,2be35bc0,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_SC,CogFluid,False,False,0.0012695633758657,-0.0284849612859479,-0.2544615316922245,193.0,-0.2543585457246921,0.9600199900049976,0.0298369155283769,1a4352c,9da38cff,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_FC,CogFluid,False,False,0.0512470338124247,0.0637863156341695,-0.1825196319974464,193.0,-0.204381075288133,0.8595702148925537,0.0350282277510149,1a4352c,5c542122,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,0.2813142404056702,0.2477412925531556,-0.2673768867653792,193.0,0.0256861313051123,0.936031984007996,0.1686051645043007,1a4352c,6df5f3f1,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.2456363300250723,0.2117839219263804,-0.2039105122967721,193.0,-0.0099917790754855,0.8610694652673663,0.0745852101900451,1a4352c,6875353a,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.1026879332803379,0.0810530647063279,-0.1927199372781527,193.0,-0.1529401758202199,0.9005497251374313,-0.0043458126687404,1a4352c,703d2106,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.1968278862808262,0.1814944985612558,-0.0380403507354967,193.0,-0.0588002228197315,0.432783608195902,0.0332915352014376,1a4352c,c7a348b6,0.5,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,CogFluid,False,True,0.1914672982395791,0.2301064732789081,-0.2352609923739763,193.0,0.0,1.0,0.0993028745255484,1a4352c,58e46e0a,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC,CogFluid,False,False,0.2219687501623748,0.1553932300126476,-0.3320979941979254,193.0,0.0305014519227957,0.7011494252873564,0.1698944110979791,1a4352c,9d14978c,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_SC,CogFluid,False,False,0.2584344198837,0.2308709909775786,-0.2198491170134024,193.0,0.0669671216441208,0.4577711144427786,0.0807461357535028,1a4352c,9b62af99,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC+obs_SC,CogFluid,False,False,0.3004309016104698,0.2437859984767365,-0.3473947703049012,193.0,0.1089636033708907,0.7246376811594203,0.2234085809045772,1a4352c,1a21ad39,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_SC,CogFluid,False,False,-0.0265270135673337,-0.0401037941278619,-0.0764455286211067,193.0,-0.2179943118069128,0.1369315342328835,0.0036075814685594,1a4352c,cf2cdae2,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_FC,CogFluid,False,False,0.091960280698909,0.092325527630176,-0.0347542428202147,193.0,-0.09950701754067,0.1009495252373813,0.080802025373773,1a4352c,904c2e50,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,0.2349856643996559,0.1891004481114578,-0.2924523671691366,193.0,0.0435183661600768,0.6271864067966016,0.1725000467626075,1a4352c,5dfa90e7,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.2690627586964867,0.2453108607425347,-0.1783395267563132,193.0,0.0775954604569076,0.3588205897051474,0.0758768831777547,1a4352c,9eca1d3e,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.0759177613958408,0.0487663805847418,-0.0495305754387702,193.0,-0.1155495368437382,0.1064467766116941,-0.0322708923571617,1a4352c,4b3978af,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.1719796692949903,0.1592600537003559,0.0129843721807031,193.0,-0.0194876289445887,0.0419790104947526,0.0431945123778967,1a4352c,65edc96c,0.5,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv+demo,CogFluid,False,True,0.085062803578579,0.1115695064273896,-0.7835267136706894,193.0,0.0,1.0,0.0547118949930403,1a4352c,f8434450,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC,CogFluid,False,False,-0.0007044606670584,-0.0514805853402841,-0.2258902724902325,193.0,-0.0857672642456374,0.0204897551224387,0.1706569467705991,1a4352c,6804bfaf,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_SC,CogFluid,False,False,0.2545484732954522,0.2147935843951644,-0.0939009411788209,193.0,0.1694856697168732,0.0049975012493753,0.0806643053602632,1a4352c,9fa39e0f,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC+obs_SC,CogFluid,False,False,0.0861907469507395,0.0443069722179329,-0.23402579501355,193.0,0.0011279433721605,0.0229885057471264,0.2232348930983483,1a4352c,a8d50cc9,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_SC,CogFluid,False,False,-0.0215156622966849,-0.0288313312040137,-0.020327011887693,193.0,-0.1065784658752639,0.0004997501249375,0.0008473273966446,1a4352c,24ae5d9c,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_FC,CogFluid,False,False,-0.0149162520672893,-0.0312767862881893,-0.0195195889338917,193.0,-0.0999790556458683,0.0004997501249375,0.0302228868210328,1a4352c,abd7a3ff,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,0.0030909874192975,-0.0357361946549982,-0.2076966738178427,193.0,-0.0819718161592814,0.0174912543728135,0.1733188237572417,1a4352c,08bec0ad,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.2230002978368035,0.2027966658354581,-0.0788636236559412,193.0,0.1379374942582245,0.0044977511244377,0.0754402574477865,1a4352c,b2c0d85c,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.0323996119648304,-0.0054701408265141,-0.0805661445260381,193.0,-0.0526631916137485,0.0004997501249375,-0.0469909532714277,1a4352c,3000bdf1,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.1034457288490788,0.1179635785775155,-0.0097400224393096,193.0,0.0183829252704998,0.0004997501249375,0.0483812780821165,1a4352c,e62ceffd,0.5,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.2261180088432562,0.2258715793891105,-0.2518447237388581,193.0,0.0,1.0,0.063127868637217,1a4352c,853ca2c6,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.2496171532215031,0.1915534148324107,-1.6960469057628158,193.0,0.0234991443782469,1.0,0.1635670722464502,1a4352c,eb21c5db,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.1771335388884275,0.1646842900798975,-1.352567726050057,193.0,-0.0489844699548287,1.0,0.0703595991880996,1a4352c,ce8e57e3,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.2950325948004795,0.2471896045631761,-1.8678587409849472,193.0,0.0689145859572232,1.0,0.228702727929081,1a4352c,2df1aeff,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_SC,CogFluid,False,False,-0.0073921035218894,-0.0435057309616843,-0.3737587678222509,193.0,-0.2335101123651456,0.744127936031984,0.0349221595952299,1a4352c,220611e5,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.0142369944183886,0.0218263125959982,-0.3677426264294214,193.0,-0.2118810144248676,0.7401299350324838,0.0317676180419429,1a4352c,7a542b55,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.2499735809112527,0.2034284779510625,-1.5742131313829917,193.0,0.0238555720679964,1.0,0.1651429969092985,1a4352c,17bd5810,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.2028621391982583,0.1748492038922436,-1.1763474214614948,193.0,-0.0232558696449979,1.0,0.0670967248793141,1a4352c,0d460a93,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.0805042358278572,0.0581834692245891,-0.3118691221446594,193.0,-0.145613773015399,0.6336831584207896,0.0070862359356245,1a4352c,443bf177,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.1845392708075532,0.1685552868991488,-0.1240227906647,193.0,-0.041578738035703,0.2058970514742628,0.0378239669718484,1a4352c,5fd70a34,1.0,0.1,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.1763194440659915,0.2115760999755409,-0.606516476992617,193.0,0.0,1.0,0.105903067013588,1a4352c,75a1b818,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.1793384907623068,0.1048899920797251,-1.730770198065819,193.0,0.0030190466963152,0.9995002498750624,0.1684436999920114,1a4352c,463f6b48,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.2462214215358592,0.2265751693672539,-1.2304730920654068,193.0,0.0699019774698677,0.9735132433783108,0.0777945759020153,1a4352c,b5051902,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.2555992824639926,0.1971721191418543,-1.8840519946788068,193.0,0.079279838398001,1.0,0.224837925790607,1a4352c,678e752a,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_SC,CogFluid,False,False,-0.037669932709519,-0.0643672155449498,-0.2197787986015205,193.0,-0.2139893767755105,0.0679660169915042,0.0075200773237158,1a4352c,28e6e9c5,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.0370921747599264,0.0330570442044168,-0.2206652463631628,193.0,-0.139227269306065,0.0759620189905047,0.0756209854819081,1a4352c,6eaadf34,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.1914410665001839,0.1432961562959102,-1.5991929776722231,193.0,0.0151216224341924,0.999000499750125,0.1717806063256472,1a4352c,9688a960,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.245224058738627,0.2225372472862841,-1.0930674677364762,193.0,0.0689046146726355,0.936031984007996,0.0720533660488999,1a4352c,bd018bf1,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.0550515620049582,0.026949248878138,-0.1734389611626279,193.0,-0.1212678820610332,0.0354822588705647,-0.0252506186932279,1a4352c,f4323792,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.1526024977891185,0.1498521459499031,-0.0968764643856823,193.0,-0.023716946276873,0.0119940029985007,0.0411012131692195,1a4352c,b1854a33,1.0,1.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.0747824519687544,0.1030930416373258,-1.9136163283980507,193.0,0.0,1.0,0.0684458550082493,1a4352c,c65c2ae0,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC,CogFluid,False,False,-0.0129623109704744,-0.0666465799937155,-1.2946741141164018,193.0,-0.0877447629392288,0.1134432783608195,0.1702970943803796,1a4352c,4f9cf013,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.248795178068346,0.212503369804387,-0.7734756573258608,193.0,0.1740127260995916,0.0139930034982508,0.0778883972700282,1a4352c,d02d44c4,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.0655616739764222,0.024875202501286,-1.403903719159083,193.0,-0.0092207779923321,0.1659170414792603,0.2242949243709795,1a4352c,f2a53ae5,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",pred_SC,CogFluid,False,False,-0.0243122215311282,-0.030704232640495,-0.0787591285406914,193.0,-0.0990946734998826,0.0004997501249375,0.002346915485977,1a4352c,48f634d1,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",pred_FC,CogFluid,False,False,-0.0283305000475495,-0.0452225572784587,-0.1082669334639738,193.0,-0.1031129520163039,0.0004997501249375,0.0406878509692418,1a4352c,a63e77a9,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,-0.0105012203310877,-0.049351453627065,-1.2080865244641037,193.0,-0.0852836722998421,0.089455272363818,0.1738452299313599,1a4352c,c65e6a6e,1.0,10.0,
downstream,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.213285105823526,0.1980609961605051,-0.6960474879238832,193.0,0.1385026538547716,0.0104947526236881,0.0712930879207178,1a4352c,79cf5027,1.0,10.0,
