subject,achieved_mean,n_test,ceiling,source,fraction
212116,0.049576349556446075,2,0.42030522,SC,0.11795320923315222
212217,-0.08696242049336433,2,0.59987104,SC,-0.1449685260574745
212318,0.021352645009756088,1,0.54445106,SC,0.03921866734864303
212419,0.10650414600968361,3,0.31882104,SC,0.3340562028455952
213017,0.11612047255039215,1,0.42948076,SC,0.2703740967357703
213421,0.012657461687922478,2,0.4671098,SC,0.02709740127037043
213522,0.016163907945156097,2,0.5588487,SC,0.028923585122692597
214019,0.02449040301144123,2,0.47483468,SC,0.05157669404315883
214221,0.33171001076698303,2,0.44559023,SC,0.7444283748478575
214423,0.06655896399170161,5,0.21015824,SC,0.3167087999580773
214524,0.003749222494661808,1,0.5407969,SC,0.006932773643232437
214625,0.10039950609207153,5,0.5743202,SC,0.1748145130400629
214726,0.0809921274582545,3,0.46564475,SC,0.17393544640684663
217126,0.17336923349648714,2,0.6237086,SC,0.2779651162361512
217429,-0.018227780237793922,1,0.45473433,SC,-0.04008446038765959
219231,0.18653447926044464,1,0.6775834,SC,0.27529375610507084
223929,0.29921624064445496,1,0.46307358,SC,0.6461526927199236
224022,0.2232101708650589,1,0.2777475,SC,0.8036442123333565
227533,0.0299533624202013,2,0.40041807,SC,0.07480522150311873
228434,0.008414477109909058,1,0.42418635,SC,0.019836746538187892
231928,0.12920163571834564,2,0.54151624,SC,0.23859235637761417
237334,0.102071363478899,2,0.63070446,SC,0.16183707259482358
238033,-0.1479129083454609,2,0.55137724,SC,-0.26826081603488183
239944,-0.12094469368457794,3,0.5730733,SC,-0.21104576619531557
245333,0.15017467737197876,1,0.47341442,SC,0.31721610290615726
246133,0.04995032399892807,4,0.4706238,SC,0.10613641723798939
248339,0.16571012139320374,1,0.28342104,SC,0.5846782631000286
249947,0.16266688331961632,2,0.64838505,SC,0.2508800647387171
250427,-0.016380866523832083,2,0.19698223,SC,-0.08315910792477109
250932,0.013636544346809387,2,0.538136,SC,0.0253403309698838
255639,0.1892119199037552,1,0.49833786,SC,0.37968602245824784
255740,0.29420292750000954,4,0.59749883,SC,0.49239080099957605
256540,-0.011433177627623081,1,0.5676056,SC,-0.020142820345012594
257946,0.07168363779783249,1,0.4635025,SC,0.15465642105022626
268749,0.08679360151290894,2,0.48623255,SC,0.1785022444772752
268850,0.25397489964962006,2,0.5518486,SC,0.4602256844533447
270332,0.15345113476117453,3,0.6065281,SC,0.25299921761444283
274542,0.07503453843916456,3,0.55175114,SC,0.1359934452317843
275645,0.16798017919063568,1,0.5739743,SC,0.29266149928774804
280739,-0.018173713448049966,4,0.42996225,SC,-0.04226816063049713
280941,0.303759902715683,2,0.65487033,SC,0.4638474042879344
283543,-0.01204940676689148,1,0.5179779,SC,-0.023262395493883967
285345,0.08203735947608948,1,0.59510857,SC,0.13785276101147306
285446,0.19601304233074188,5,0.49239254,SC,0.39808288389328944
286347,0.11641982942819595,1,0.1583746,SC,0.7350915451606251
286650,-0.02067485125735402,4,0.52240515,SC,-0.039576277640743056
287248,-0.12637796998023987,1,0.29059464,SC,-0.4348943599931501
290136,0.0544281336478889,4,0.4519965,SC,0.12041715731845025
293748,-0.07736779004335403,1,0.50127995,SC,-0.1543404838820185
297655,0.13639225251972675,4,0.29965812,SC,0.4551595415459683
298051,-0.09606717713177204,2,0.3989473,SC,-0.24080167263137772
298455,0.21318216621875763,1,0.5102807,SC,0.4177743077854162
299154,0.19778538246949515,3,0.45701733,SC,0.4327743599339989
300618,0.08355618175119162,4,0.43820912,SC,0.19067650109881695
300719,0.043667095713317394,2,0.664327,SC,0.06573132766441435
303119,0.04131315217819065,3,0.40559345,SC,0.10185852897326288
303624,0.12093625217676163,1,0.57354647,SC,0.21085693749760437
304020,0.060910407453775406,3,0.45831433,SC,0.1329009447594087
304727,0.12760019302368164,1,0.50669706,SC,0.25182737990167464
307127,0.07630409090779722,3,0.40253115,SC,0.1895607107867235
308129,0.08815965219400823,4,0.54132015,SC,0.16286046657233844
309636,-0.09253063052892685,1,0.532919,SC,-0.1736298209088564
310621,0.20640038698911667,2,0.5384433,SC,0.38332798827493386
311320,0.09582231938838959,4,0.54840416,SC,0.1747293809521605
314225,0.1449866071343422,2,0.49478775,SC,0.2930278834396005
316633,-0.1509403189023336,3,0.40885282,SC,-0.3691800851522403
316835,-0.028563946019858122,2,0.387781,SC,-0.07365999370742281
318637,0.15321120619773865,2,0.31206062,SC,0.49096616611778393
320826,0.058613941073417664,1,0.39210045,SC,0.1494870538236252
321323,0.12192137539386749,1,0.40166253,SC,0.30354182002953445
322224,-0.029590869322419167,4,0.43426093,SC,-0.06814075888065539
325129,0.10926782339811325,2,0.46714777,SC,0.23390419566406845
329440,0.14369060099124908,2,0.52222866,SC,0.2751488227230751
334635,0.047325536608695984,2,0.6269027,SC,0.07549103969195854
336841,0.12067762017250061,1,0.43172085,SC,0.27952696788329917
339847,0.17001968622207642,2,0.45406184,SC,0.37444169768169994
341834,0.14367820074160895,3,0.6067756,SC,0.23678968096543263
342129,0.14857047547896704,3,0.11332049,SC,1.3110645345688767
346137,0.050026579294353724,2,0.48412713,SC,0.1033335588822583
346945,0.08420998603105545,1,0.57854784,SC,0.14555405829715906
348545,0.06261508911848068,3,0.35809964,SC,0.17485381755335103
349244,0.06820760667324066,1,0.5566652,SC,0.12252895757313492
350330,0.0876205824315548,3,0.5000317,SC,0.175230055277605
352132,-0.15114028751850128,1,0.5769554,SC,-0.26196182151774866
352738,0.04561571373293797,3,0.49074683,SC,0.09295162178212739
353740,0.12337058037519455,2,0.36580193,SC,0.3372606054188794
356948,0.15774819254875183,2,0.53846973,SC,0.2929564723141482
358144,0.14182206452824175,4,0.573173,SC,0.24743326103679297
360030,0.18369093537330627,3,0.5021314,SC,0.36582244283728577
361234,-0.004469964653253555,4,0.64749867,SC,-0.006903434493932713
361941,0.06037563260179013,4,0.3865976,SC,0.15617177292820786
366042,-0.020451853051781654,1,0.4109116,SC,-0.04977190483739485
366446,0.40673142671585083,1,0.74475294,SC,0.5461293334617126
368551,0.000532960519194603,2,0.48951313,SC,0.0010887563305903621
371843,0.07215849682688713,4,0.37901562,SC,0.19038396577662717
376247,0.27660564705729485,4,0.6246831,SC,0.4427935493329255
377451,-0.006471196189522743,2,0.30526477,SC,-0.021198634187373614
378756,0.054018194476763405,3,0.21308039,SC,0.25351086731521094
378857,0.20720353722572327,1,0.5905738,SC,0.3508512182994289
379657,-0.1771048754453659,1,0.4838507,SC,-0.36603207445058134
380036,-0.017851075157523155,1,0.44657543,SC,-0.03997325862178122
381038,-0.014631401281803846,2,0.5546969,SC,-0.026377290519928712
381543,-0.04998934920877218,3,0.6454872,SC,-0.07744436947591242
385450,0.046542689204216,1,0.5796267,SC,0.08029769712854153
386250,0.14247498661279678,2,0.5100755,SC,0.2793213683323288
387959,0.12186696752905846,2,0.31639415,SC,0.3851745284451639
389357,0.23997941613197327,2,0.6394743,SC,0.37527609183351585
390645,0.24048051238059998,1,0.56715244,SC,0.42401389012908064
391748,0.24746834486722946,2,0.5652281,SC,0.43782031513866604
392447,0.1882818639278412,1,0.42429298,SC,0.44375436974668114
392750,0.15951693803071976,2,0.68247396,SC,0.23373336915406961
393247,0.05837830435484648,2,0.51961946,SC,0.112348187180762
395251,-0.030704337637871504,2,0.56109744,SC,-0.054721934995589194
395756,-0.021035483106970787,1,0.6487863,SC,-0.03242282259500669
395958,0.19178612530231476,2,0.3805517,SC,0.5039686468417163
397760,-0.007545397616922855,2,0.4527382,SC,-0.0166661386578885
397861,0.054350730031728745,1,0.48853636,SC,0.11125216970898286
406432,0.03497781604528427,3,0.33091605,SC,0.10569996845207197
406836,-0.042304717004299164,1,0.49802735,SC,-0.0849445658040651
412528,0.13098323717713356,2,0.5172324,SC,0.25323865476550494
413934,0.08680354058742523,2,0.58219117,SC,0.14909800261557596
414229,0.2148902863264084,1,0.70436966,SC,0.3050816900977938
415837,0.05076872929930687,1,0.5557709,SC,0.09134830430903611
419239,0.08446025918237865,4,0.53967863,SC,0.15650102577227978
421226,0.07753061254819234,3,0.61900276,SC,0.12525083498527914
422632,0.032981946133077145,3,0.36873162,SC,0.08944702418815383
424939,0.19151631742715836,2,0.44927537,SC,0.4262782476305308
429040,0.09029900282621384,1,0.5770829,SC,0.15647492383886932
432332,0.08635674913724263,3,0.4813416,SC,0.17940844742536824
433839,0.16013639668623605,6,0.4830839,SC,0.3314877533410574
436239,0.07929198443889618,4,0.524431,SC,0.1511962192145319
441939,0.1061139483936131,3,0.39564925,SC,0.268202071389275
445543,0.06507944812377293,3,0.61487275,SC,0.10584214070923283
448347,-0.027084464207291603,1,0.33342236,SC,-0.08123169726017057
449753,0.16489117592573166,2,0.6451575,SC,0.25558282423397644
453441,-0.1073874831199646,1,0.52914774,SC,-0.2029442346667957
453542,0.029722675681114197,1,0.40617463,SC,0.0731770856321435
454140,0.10983426496386528,2,0.44594994,SC,0.2462928125158292
459453,0.10739349946379662,2,0.55760634,SC,0.19259734289211386
461743,-0.021045279689133167,2,0.30684727,SC,-0.06858552037674367
463040,-0.28615981340408325,1,0.51648223,SC,-0.5540554868733494
465852,0.2580093244711558,3,0.60550284,SC,0.4261075381102355
467351,0.013259615749120712,2,0.4985264,SC,0.02659762000391697
468050,-0.07822969928383827,2,0.56604075,SC,-0.13820506612613717
479762,0.1276991255581379,2,0.45976138,SC,0.27775087493894746
481951,0.19147823750972748,1,0.2782475,SC,0.6881579798910232
485757,0.24323554833730063,3,0.48873928,SC,0.49767955695580807
495255,-0.015339252538979053,1,0.6242433,SC,-0.024572554545605942
497865,0.06891118735074997,2,0.51100904,SC,0.13485316688477755
499566,-0.010162202268838882,5,0.3640718,SC,-0.02791263225780981
500222,0.11165388425191243,3,0.48535687,SC,0.23004492395855533
506234,0.010345137491822243,5,0.47405726,SC,0.02182254838122771
510326,0.15925945341587067,3,0.568897,SC,0.27994426656472204
512835,0.13912534713745117,1,0.4745009,SC,0.29320354742730975
513130,0.08799174707382917,2,0.6297922,SC,0.1397155237454976
513736,0.17817214131355286,2,0.5875754,SC,0.3032328128671705
516742,0.017703340388834476,4,0.3317536,SC,0.05336291871085793
517239,0.07205319404602051,1,0.32520163,SC,0.22156467680072975
518746,0.08615465275943279,2,0.51971126,SC,0.16577407377979994
519647,0.07031879387795925,2,0.4945718,SC,0.14218116333757658
519950,0.05196789652109146,1,0.61671245,SC,0.0842660084470347
520228,0.09943727031350136,3,0.49897966,SC,0.1992812098062301
522434,-0.03592023183591664,3,0.57479745,SC,-0.062491981890171286
523032,-0.07016882300376892,1,0.3660436,SC,-0.19169525980994864
524135,0.05518539637948076,3,0.59183574,SC,0.09324444714927278
525541,0.14280318096280098,2,0.65119463,SC,0.2192941624269859
529549,-0.1852920986711979,2,0.6728688,SC,-0.27537626751485267
529953,0.1378544569015503,1,0.5830423,SC,0.23643988935545548
530635,0.2043069489300251,4,0.5417705,SC,0.37710977052095873
531536,0.06676409393548965,1,0.6020855,SC,0.11088806147214914
531940,-0.11081305891275406,2,0.33699578,SC,-0.3288262509184953
536647,-0.08788396138697863,2,0.472352,SC,-0.18605607976038765
540436,0.15359000861644745,3,0.20010887,SC,0.7675322369090758
541640,0.11039698868989944,3,0.56034166,SC,0.19701727815472342
541943,0.030233597569167613,5,0.4582836,SC,0.06597137137171745
545345,0.18278266489505768,2,0.54976434,SC,0.332474574278604
547046,-0.05571833252906799,1,0.45070362,SC,-0.1236252163429883
548250,0.019949754350818694,2,0.36844927,SC,0.054145186258120946
552241,0.07620787434279919,2,0.48790053,SC,0.15619551457097042
553344,0.19887776672840118,3,0.6515039,SC,0.30525951836727483
555348,0.12900087516754866,4,0.09910794,SC,1.3016199828948987
555651,0.00849709939211607,5,0.59328204,SC,0.014322192177123836
555954,0.11503177508711815,2,0.4827592,SC,0.23827981960181835
557857,0.04838612116873264,3,0.4867665,SC,0.09940314538640733
558657,0.1537707969546318,2,0.46636668,SC,0.32972080457084074
558960,0.06272053979337215,5,0.48291737,SC,0.12987840920564142
559053,-0.0019848119467496873,5,0.43385047,SC,-0.004574875640332226
559457,0.05971970657507578,3,0.4539418,SC,0.13155806884291285
561242,0.1552131436765194,2,0.5102298,SC,0.3042024273700192
561444,0.01190443430095911,1,0.3128258,SC,0.03805451564723597
561949,0.10563632100820541,5,0.48934433,SC,0.2158731889428563
562345,0.16193249076604843,2,0.44199896,SC,0.3663639633135074
565452,0.06908196955919266,2,0.6419697,SC,0.10760939271618686
566454,0.2601360008120537,2,0.20472531,SC,1.2706587222266446
567052,0.08498502150177956,2,0.5973545,SC,0.1422689901922218
567759,0.26800620555877686,1,0.41942585,SC,0.6389835189194392
567961,0.31597359478473663,2,0.40496632,SC,0.7802466012105319
568963,0.04911414720118046,2,0.5100137,SC,0.09629966254079146
570243,-0.1244845911860466,1,0.61919665,SC,-0.201042094116702
571144,0.09595728665590286,2,0.42283347,SC,0.2269387204752331
572045,0.12167453020811081,2,0.5351518,SC,0.2273645164009741
573249,0.08504855632781982,2,0.41516328,SC,0.20485568070427573
573451,0.12539464483658472,3,0.5520985,SC,0.22712368324960983
576255,0.04601290822029114,1,0.46755573,SC,0.09841160158659833
578057,0.20261871069669724,2,0.5945543,SC,0.34079092640772635
579665,0.2289964109659195,3,0.40302014,SC,0.5682009116614358
579867,0.355601966381073,3,0.65004957,SC,0.5470382303015338
580650,0.3317790925502777,1,0.19981831,SC,1.6604038566349486
580751,-0.09387633949518204,1,0.573672,SC,-0.1636411390048356
581349,0.07900210594137509,3,0.61383367,SC,0.12870279002677565
581450,0.09243535250425339,1,0.40533033,SC,0.228049434406385
583858,0.09053611569106579,4,0.43504167,SC,0.20810906617535233
585256,0.025302812457084656,3,0.765052,SC,0.03307332371797558
586460,0.17643696069717407,1,0.6340112,SC,0.27828682000755517
587664,-0.20562507957220078,2,0.39762846,SC,-0.5171286772888459
588565,0.0768041294068098,2,0.47576022,SC,0.1614345339902731
589567,0.32385701686143875,2,0.7679044,SC,0.42174132204664894
590047,0.12794520147144794,6,0.5351599,SC,0.2390784538816304
592455,0.07934918813407421,2,0.55047834,SC,0.14414588616524715
594156,0.19944527745246887,2,0.54943454,SC,0.3630009817957001
597869,0.27402395009994507,2,0.685031,SC,0.40001686069673503
599065,0.17556031048297882,1,0.62776643,SC,0.2796586470591918
599469,0.042963819578289986,2,0.33299977,SC,0.1290205683273895
599671,0.3147095739841461,2,0.5355897,SC,0.5875945224192066
601127,-0.04469740763306618,2,0.5350325,SC,-0.0835414813736851
609143,0.08737481757998466,2,0.501899,SC,0.17408844723736183
611938,0.05615708976984024,1,0.2920711,SC,0.1922719836705523
613538,0.0057377200573682785,2,0.5420471,SC,0.010585279503143322
614439,0.027130815898999572,4,0.3396437,SC,0.07988022712919325
615441,0.06879660114645958,2,0.423045,SC,0.16262241876504763
616645,0.10030371081084014,5,0.671836,SC,0.14929791022041114
617748,0.15372658520936966,2,0.5722584,SC,0.26863141757179915
618952,0.17883975245058537,4,0.5431251,SC,0.3292791153466952
620434,0.15053856372833252,1,0.5658734,SC,0.26602869781179417
622236,0.07634264370426536,2,0.5883811,SC,0.12975033308219003
623844,0.0056419894099235535,1,0.40106297,SC,0.014067589959560598
626648,0.11467193067073822,1,0.5528797,SC,0.20740846638199634
627549,0.23160069286823273,5,0.3815208,SC,0.6070460453748072
627852,0.17338132485747337,4,0.5846707,SC,0.2965452601908619
628248,0.05323647210995356,3,0.4350183,SC,0.12237754620886881
633847,0.005049021914601326,2,0.535789,SC,0.009423526639407166
634748,0.049436744302511215,2,0.5610238,SC,0.08811880049030223
638049,0.08118437230587006,3,0.26723605,SC,0.30379274168238174
645450,0.040348075330257416,1,0.5952311,SC,0.06778556317077084
645551,0.10789378732442856,3,0.49568915,SC,0.21766421016967702
654552,-0.003663891926407814,2,0.7014386,SC,-0.005223396497438
654754,0.025241077833925374,3,0.3869069,SC,0.06523811757796352
656657,0.08403784781694412,1,0.3596327,SC,0.23367688148754026
657659,0.2356417551636696,2,0.5579615,SC,0.4223261912581237
660951,0.01397765427827835,1,0.5063227,SC,0.02760621690135234
663755,0.13220401853322983,2,0.55589044,SC,0.23782387503053629
664757,0.04901653481647372,5,0.23987661,SC,0.20434061835571932
665254,-0.032639311626553535,4,0.6147569,SC,-0.053093038283187274
667056,-0.017601637169718742,1,0.45736614,SC,-0.038484784137537476
668361,0.1418507918715477,2,0.5405082,SC,0.26243966672762353
672756,-0.002921567764133215,2,0.5983607,SC,-0.00488261973778227
673455,-0.16137734800577164,2,0.6150455,SC,-0.2623827798199834
675661,0.060925863683223724,2,0.6434396,SC,0.09468777439750946
677766,0.1031296044588089,5,0.47540987,SC,0.21692777320506385
677968,0.05080218240618706,1,0.50719446,SC,0.10016312561100738
679568,0.05197365581989288,1,0.3660949,SC,0.14196771334397962
679770,-0.0014293671119958162,4,0.45775756,SC,-0.0031225417926376052
680250,0.21382950246334076,3,0.45190352,SC,0.47317512035166437
680452,-0.0051431478932499886,2,0.42405537,SC,-0.01212848193208823
680957,0.31519390145937604,3,0.2324048,SC,1.356228018781781
683256,0.15247174911201,4,0.5649719,SC,0.26987492495115245
685058,0.21968992054462433,5,0.47986877,SC,0.4578124984975045
686969,0.036005180329084396,1,0.45167834,SC,0.07971420619612708
687163,0.019520510570146143,2,0.32283217,SC,0.06046643545513492
690152,0.0958021730184555,1,0.5404333,SC,0.1772691894049747
692964,-0.03179457038640976,2,0.5286661,SC,-0.06014111815834183
693764,0.11154710501432419,1,0.56967074,SC,0.19580978481416159
694362,0.1411452122653524,3,0.13569275,SC,1.0401824140593539
698168,0.06561384908854961,2,0.6848741,SC,0.0958042494066422
700634,0.13131920993328094,2,0.57412547,SC,0.228729113748047
702133,0.11360013484954834,1,0.40471068,SC,0.2806946800849148
704238,-0.011962893418967724,1,0.5273886,SC,-0.022683261297206127
705341,0.09950835630297661,3,0.5927783,SC,0.16786774465761756
706040,0.15083468208710352,3,0.43830243,SC,0.34413380297048207
707749,-0.023828529752790928,2,0.48793614,SC,-0.0488353450367315
709551,0.008127378299832344,1,0.37801144,SC,0.02150035009478111
713239,0.27441318333148956,2,0.49034184,SC,0.5596364840730083
715647,0.058621738106012344,1,0.427535,SC,0.13711564692016406
715950,0.07921761274337769,3,0.6479074,SC,0.12226687446906408
720337,0.05994427762925625,2,0.46115336,SC,0.12998772822398225
724446,0.09248700365424156,2,0.42418692,SC,0.21803360569024985
725751,0.058966368436813354,1,0.4183002,SC,0.1409666274049435
727553,0.04321446525864303,4,0.63828415,SC,0.06770411776423248
727654,0.09727702289819717,3,0.4791126,SC,0.2030358268561444
728454,0.08796897940337658,5,0.499584,SC,0.1760844610783704
729254,0.040295183969040714,3,0.24079926,SC,0.16733931810687755
729557,0.21441112458705902,1,0.20095399,SC,1.0669662472840624
731140,0.0673025157302618,2,0.6404051,SC,0.10509365982604106
732243,0.038629441211620964,3,0.6713813,SC,0.05753726118320687
734045,0.10265093669295311,2,0.37121844,SC,0.2765243469396432
735148,0.13439656794071198,2,0.47885853,SC,0.28066027755778306
737960,0.1580175057053566,5,0.33272368,SC,0.47492112886391674
744553,-0.036353617906570435,1,0.5740647,SC,-0.0633266910621232
748258,-0.06478616036474705,2,0.53388476,SC,-0.12134858534779501
748662,0.11349555850028992,2,0.38592607,SC,0.29408627020270983
749058,-0.04286438226699829,4,0.6863932,SC,-0.06244872802789755
751348,0.04960613604635,3,0.48548278,SC,0.10217898160332278
753150,0.025458252406679094,2,0.6738063,SC,0.03778274617895246
753251,0.038049576493601,3,0.41926065,SC,0.09075398917976443
756055,0.019404897466301918,3,0.36751497,SC,0.05280029128147329
757764,0.052975405007600784,1,0.6397507,SC,0.08280632597604158
759869,0.04872450201461712,3,0.49609292,SC,0.09821648334472728
760551,0.13654819652438163,5,0.5222838,SC,0.26144444174676995
761957,-0.007373705971986055,1,0.2910485,SC,-0.025334973284473396
765056,0.09022697806358337,1,0.39782518,SC,0.22680057120462654
765864,0.15012103443344435,6,0.40609264,SC,0.3696718916980233
769064,0.09764477983117104,3,0.5974421,SC,0.16343806342266645
771354,0.28043416887521744,2,0.5270795,SC,0.5320528855233744
773257,0.21806715428829193,1,0.48107386,SC,0.4532924617610525
774663,0.12124687433242798,2,0.4005677,SC,0.3026875964597944
779370,-0.21048543974757195,4,0.51362276,SC,-0.40980551513638525
782561,-0.020275780310233433,3,0.5454316,SC,-0.03717382768111241
783462,-0.07597315559784572,3,0.5089582,SC,-0.14927189619470854
784565,0.11741006001830101,2,0.4965928,SC,0.23643125719563596
788674,0.09272254072129726,2,0.46342963,SC,0.20007900815771593
788876,0.1537439376115799,1,0.5081857,SC,0.3025349544695569
789373,0.09844916438062985,3,0.4721097,SC,0.20853027247826056
792564,0.28904642164707184,2,0.43205035,SC,0.6690109651504086
792766,0.06781810522079468,2,0.667864,SC,0.10154478340020524
792867,0.1231583934277296,4,0.32433408,SC,0.3797269575486165
793465,0.08154103873918454,3,0.6079658,SC,0.13412109486945573
800941,0.10710813477635384,2,0.40319547,SC,0.26564816012529563
804646,0.18688815087080002,2,0.31582746,SC,0.5917412971968936
810843,0.057689981535077095,2,0.45587867,SC,0.12654678828267418
812746,0.23956691473722458,2,0.2632111,SC,0.9101702577787357
814548,0.07630048412829638,4,0.30011475,SC,0.2542377011736224
814649,0.14086946845054626,1,0.4733176,SC,0.2976214458337198
815247,-0.016355872503481805,2,0.43429044,SC,-0.03766113871509998
816653,0.06474818205460905,5,0.49000436,SC,0.13213797129194738
818455,0.06351692229509354,1,0.37420404,SC,0.1697387401137987
818859,0.10332845523953438,2,0.4542693,SC,0.2274607930571896
820745,0.07290581986308098,2,0.4664838,SC,0.15628799941837418
825048,0.32960838079452515,1,0.4886179,SC,0.6745728733935559
825553,0.08074425160884857,1,0.46540108,SC,0.17349390682301075
825654,0.0767601141706109,4,0.53962916,SC,0.14224604573001745
826353,0.09757892340421677,5,0.46061483,SC,0.21184494516647842
826454,0.0856131116549174,3,0.47739428,SC,0.17933417982074984
828862,0.030587494373321533,1,0.4728372,SC,0.06468927227663461
832651,-0.0970112276263535,2,0.58712405,SC,-0.16523122775562252
833249,-0.05522938817739487,2,0.29899535,SC,-0.18471654551615893
835657,-0.20258335769176483,3,0.2712672,SC,-0.7468037333365952
837560,0.13717029243707657,2,0.48771706,SC,0.2812497320415172
837964,0.1363005544990301,2,0.5535127,SC,0.24624648088296822
841349,-0.05260028410702944,4,0.2446918,SC,-0.21496545493976277
843151,0.03945861849933863,2,0.6651763,SC,0.05932054178619807
844961,0.05022623389959335,3,0.68606466,SC,0.07320918395591657
849264,0.1787961721420288,1,0.45364204,SC,0.3941349266087173
849971,0.1171150766313076,2,0.3334134,SC,0.3512608570360627
852455,-0.08281719405204058,2,0.6017787,SC,-0.1376206802468093
856968,0.06830680416896939,4,0.11263447,SC,0.6064467135945985
857263,-0.09972471247116725,6,0.62717766,SC,-0.1590055240028276
859671,0.10998555421829223,5,0.41378048,SC,0.2658065315654625
861456,-0.07999903447926045,5,0.45839667,SC,-0.17451923130083044
865363,0.09019521623849869,1,0.35684916,SC,0.25275445860233686
867468,0.09853958338499069,1,0.25655773,SC,0.38408347074551485
869472,0.0378246009349823,2,0.59712005,SC,0.06334505253170163
871762,0.06274236862858136,3,0.43666497,SC,0.14368537194220402
871964,0.09878949820995331,1,0.52438915,SC,0.18838966864580114
872158,0.05054915199677149,3,0.51607865,SC,0.09794854330201704
872764,-0.0035708154124828675,3,0.5426229,SC,-0.0065806574187762205
873968,0.12385278753936291,2,0.45528764,SC,0.27203195663155477
877168,0.09726039133965969,2,0.60794586,SC,0.15998199467903226
877269,0.044420011807233095,3,0.51588166,SC,0.08610504162375746
878776,0.1416222502787908,3,0.21526818,SC,0.657887525591524
878877,0.10900651663541794,3,0.6239428,SC,0.17470594521712235
880157,0.0006829493989547094,3,0.43112996,SC,0.0015840917178539609
882161,0.17750196903944016,2,0.48317254,SC,0.36736766754054395
884064,0.011810635915026069,2,0.64536875,SC,0.018300600881319507
885975,0.04550381191074848,2,0.5542434,SC,0.08210077361453195
887373,0.2824116349220276,2,0.6489646,SC,0.4351726348741173
888678,0.029746778309345245,1,0.58833605,SC,0.050560862808500764
889579,6.183702498674393e-05,2,0.5040965,SC,0.00012266902267074644
891667,0.05087142810225487,1,0.6308304,SC,0.08064200473257926
894067,0.23042356967926025,1,0.4627861,SC,0.4979051222136107
894673,0.12535165902227163,4,0.44102982,SC,0.28422490574961945
894774,0.1893734484910965,1,0.3447473,SC,0.5493108966802539
896778,0.02581981010735035,2,0.38012525,SC,0.06792448043730415
896879,-0.1109020362297694,3,0.5951936,SC,-0.18632934935753576
898176,0.004528447985649109,1,0.5916212,SC,0.007654303100783254
901038,0.0624844322912395,5,0.41772678,SC,0.14958206005188246
901139,-0.1818510890007019,1,0.47751927,SC,-0.3808246083989488
902242,0.1895085871219635,2,0.47079065,SC,0.40253260578128197
904044,0.10163993015885353,2,0.6906679,SC,0.14716179825188563
905147,0.050154026597738266,1,0.5372495,SC,0.09335332391698506
907656,0.1872982159256935,2,0.544498,SC,0.3439832945680122
910241,0.22650741040706635,1,0.5129494,SC,0.4415784683773221
910443,0.020435343962162733,2,0.6155899,SC,0.03319636004775701
911849,-0.009295463562011719,5,0.40053317,SC,-0.023207724748518878
912447,0.05622848868370056,1,0.49801654,SC,0.11290486192225777
917255,0.03989661857485771,3,0.5864677,SC,0.06802867161287435
917558,0.175179123878479,1,0.57343763,SC,0.30548941107767724
919966,0.08829952962696552,2,0.63411236,SC,0.13924902777003986
922854,-0.003126650582998991,1,0.5199192,SC,-0.006013724022884692
923755,0.14859935268759727,4,0.4822423,SC,0.30814250987024006
926862,0.039229387417435646,2,0.5736707,SC,0.06838311145651267
927359,0.13650079568227133,3,0.35890967,SC,0.38032075224462836
930449,-0.0853322297334671,2,0.14310896,SC,-0.5962745430717064
932554,0.06150269880890846,2,0.5620485,SC,0.10942596378943893
933253,-0.023926489055156708,1,0.49606794,SC,-0.048232282568304474
937160,0.08001488447189331,3,0.4375931,SC,0.18285225354762977
942658,0.04986039362847805,2,0.455274,SC,0.10951733160355752
947668,0.1297803558409214,2,0.40538812,SC,0.3201385275940533
951457,0.04178288206458092,2,0.40328783,SC,0.10360561107083473
952863,0.0055524855852127075,2,0.6367082,SC,0.008720612653037463
955465,-0.08549218252301216,2,0.52566576,SC,-0.16263601137538836
957974,0.011600740564366182,3,0.34008622,SC,0.0341111749966411
959574,0.10776178538799286,1,0.4154579,SC,0.25938075888794715
962058,0.18197084963321686,1,0.44263712,SC,0.41110616667941646
965367,0.11406515787045161,3,0.5481278,SC,0.20809956705434682
965771,0.30592119693756104,2,0.5523313,SC,0.55387264299083
966975,-0.06786493957042694,1,0.38359097,SC,-0.17692006558555573
978578,-0.027977796892325085,3,0.64935917,SC,-0.04308524185825401
979984,-0.08862600227197011,3,0.61266655,SC,-0.14465617924133461
983773,0.08540338277816772,2,0.6303117,SC,0.13549388783068397
984472,0.1627773717045784,2,0.5202907,SC,0.31285850718565295
987074,0.02124314708635211,2,0.4920704,SC,0.043170950917494955
989987,0.1768089011311531,2,0.339236,SC,0.5211973408811362
990366,0.04927127808332443,1,0.61877877,SC,0.07962664601974698
991267,0.03875197554589249,2,0.58708125,SC,0.06600785759363374
992774,-0.026983552612364292,2,0.35267103,SC,-0.0765119624721211
993675,0.2453182488679886,1,0.6159472,SC,0.39827804861843447
994273,0.2559821829199791,2,0.4190582,SC,0.6108511488857135
100206,0.015298957005143166,1,0.6002005,bv+demo,0.02548974385250123
100307,0.21006327867507935,1,0.5560747,bv+demo,0.3777608991653088
100408,0.0795484110713005,3,0.4245691,bv+demo,0.1873626956632042
100610,0.09938181936740875,1,0.58755153,bv+demo,0.16914570772610998
